release_id,benchmark_slug,group,orbit_category,reported,reported_value,source_tier,source_url,source_date,variant_name,prior_model_reported,prior_source_url,coder,flagged_for_review,notes,organization,model_name,release_date,family_id,family_rank,prior_release,prior_model_name,n_benchmarks_scored,independent_score,benchmark_name,benchmark_release_date,reverse_gap
Anthropic | Claude Haiku 4.5 | 2025-10-15,gpqa_diamond,eligible,E,0,,2.0,https://www.anthropic.com/news/claude-haiku-4-5,2025-10-15,,Claude 3.5 Haiku,https://assets.anthropic.com/m/1cd9d098ac3e6467/original/Claude-3-Model-Card-October-Addendum.pdf,kevin,,,Anthropic,Claude Haiku 4.5,2025-10-15,Anthropic / Claude Haiku,3,Anthropic | Claude 3.5 Haiku | 2024-10-22,Claude 3.5 Haiku,21,0.7121212121212122,GPQA diamond,2023-11-20,+aime_2025|+cybench|+gpqa_diamond|+mmmlu|+mmmu|+os_world|+swe_bench_verified|+tau2_bench_airline|+tau2_bench_retail|+tau2_bench_telecom
Anthropic | Claude Haiku 4.5 | 2025-10-15,math_level_5,eligible,E,0,,2.0,https://www.anthropic.com/news/claude-haiku-4-5,2025-10-15,,Claude 3.5 Haiku,https://assets.anthropic.com/m/1cd9d098ac3e6467/original/Claude-3-Model-Card-October-Addendum.pdf,kevin,,,Anthropic,Claude Haiku 4.5,2025-10-15,Anthropic / Claude Haiku,3,Anthropic | Claude 3.5 Haiku | 2024-10-22,Claude 3.5 Haiku,21,0.9636087945413192,MATH level 5,2021-03-05,+aime_2025|+cybench|+gpqa_diamond|+mmmlu|+mmmu|+os_world|+swe_bench_verified|+tau2_bench_airline|+tau2_bench_retail|+tau2_bench_telecom
Anthropic | Claude Haiku 4.5 | 2025-10-15,otis_mock_aime_2024_2025,eligible,H,0,,2.0,https://www.anthropic.com/news/claude-haiku-4-5,2025-10-15,,,,kevin,,,Anthropic,Claude Haiku 4.5,2025-10-15,Anthropic / Claude Haiku,3,,Claude 3.5 Haiku,21,0.6666666666666666,OTIS Mock AIME 2024-2025,2024-12-19,+aime_2025|+cybench|+gpqa_diamond|+mmmlu|+mmmu|+os_world|+swe_bench_verified|+tau2_bench_airline|+tau2_bench_retail|+tau2_bench_telecom
Anthropic | Claude Haiku 4.5 | 2025-10-15,scicode,eligible,H,0,,2.0,https://www.anthropic.com/news/claude-haiku-4-5,2025-10-15,,,,kevin,,,Anthropic,Claude Haiku 4.5,2025-10-15,Anthropic / Claude Haiku,3,,Claude 3.5 Haiku,21,0.43287037037037,scicode,2024-07-18,+aime_2025|+cybench|+gpqa_diamond|+mmmlu|+mmmu|+os_world|+swe_bench_verified|+tau2_bench_airline|+tau2_bench_retail|+tau2_bench_telecom
Anthropic | Claude Haiku 4.5 | 2025-10-15,simpleqa_verified,eligible,G,0,,2.0,https://www.anthropic.com/news/claude-haiku-4-5,2025-10-15,,,,kevin,,,Anthropic,Claude Haiku 4.5,2025-10-15,Anthropic / Claude Haiku,3,,Claude 3.5 Haiku,21,0.059,SimpleQA Verified,2025-09-09,+aime_2025|+cybench|+gpqa_diamond|+mmmlu|+mmmu|+os_world|+swe_bench_verified|+tau2_bench_airline|+tau2_bench_retail|+tau2_bench_telecom
Anthropic | Claude Haiku 4.5 | 2025-10-15,terminalbench,eligible,A,1,41.0,2.0,https://www.anthropic.com/news/claude-haiku-4-5,2025-10-15,,,,kevin,,,Anthropic,Claude Haiku 4.5,2025-10-15,Anthropic / Claude Haiku,3,,Claude 3.5 Haiku,21,0.355,Terminal Bench,2025-05-19,+aime_2025|+cybench|+gpqa_diamond|+mmmlu|+mmmu|+os_world|+swe_bench_verified|+tau2_bench_airline|+tau2_bench_retail|+tau2_bench_telecom
Anthropic | Claude Haiku 4.5 | 2025-10-15,webdev_arena,eligible,H,0,,2.0,https://www.anthropic.com/news/claude-haiku-4-5,2025-10-15,,,,kevin,,,Anthropic,Claude Haiku 4.5,2025-10-15,Anthropic / Claude Haiku,3,,Claude 3.5 Haiku,21,1322.3,webdev_arena,2024-12-10,+aime_2025|+cybench|+gpqa_diamond|+mmmlu|+mmmu|+os_world|+swe_bench_verified|+tau2_bench_airline|+tau2_bench_retail|+tau2_bench_telecom
Anthropic | Claude Haiku 4.5 | 2025-10-15,weirdml,eligible,H,0,,2.0,https://www.anthropic.com/news/claude-haiku-4-5,2025-10-15,,,,kevin,,,Anthropic,Claude Haiku 4.5,2025-10-15,Anthropic / Claude Haiku,3,,Claude 3.5 Haiku,21,0.454,WeirdML,2025-01-16,+aime_2025|+cybench|+gpqa_diamond|+mmmlu|+mmmu|+os_world|+swe_bench_verified|+tau2_bench_airline|+tau2_bench_retail|+tau2_bench_telecom
Anthropic | Claude 3 Opus | 2024-02-29,gpqa_diamond,eligible,A,1,50.4,1.0,https://www-cdn.anthropic.com/de8ba9b01c9ab7cbabf5c33b80b7bbc618857627/Model_Card_Claude_3.pdf,2024-03-04,,,,kevin,,,Anthropic,Claude 3 Opus,2024-02-29,Anthropic / Claude Opus,1,,,13,0.4715909090909091,GPQA diamond,2023-11-20,+ai2d|+apps|+arc_challenge|+bbh|+chartqa|+docvqa|+drop|+gsm8k|+hellaswag|+humaneval|+mathvista|+mbpp|+mgsm|+mmmu|+pubmedqa|+race_h
Anthropic | Claude 3 Opus | 2024-02-29,math_level_5,eligible,C,1,61.0,1.0,https://www-cdn.anthropic.com/de8ba9b01c9ab7cbabf5c33b80b7bbc618857627/Model_Card_Claude_3.pdf,2024-03-04,"MATH full set, 4-shot CoT, not the level-5 subset",,,kevin,,,Anthropic,Claude 3 Opus,2024-02-29,Anthropic / Claude Opus,1,,,13,0.3748111782477341,MATH level 5,2021-03-05,+ai2d|+apps|+arc_challenge|+bbh|+chartqa|+docvqa|+drop|+gsm8k|+hellaswag|+humaneval|+mathvista|+mbpp|+mgsm|+mmmu|+pubmedqa|+race_h
Anthropic | Claude 3 Opus | 2024-02-29,mmlu,eligible,A,1,86.8,1.0,https://www-cdn.anthropic.com/de8ba9b01c9ab7cbabf5c33b80b7bbc618857627/Model_Card_Claude_3.pdf,2024-03-04,,,,kevin,,,Anthropic,Claude 3 Opus,2024-02-29,Anthropic / Claude Opus,1,,,13,0.846,MMLU,2020-09-07,+ai2d|+apps|+arc_challenge|+bbh|+chartqa|+docvqa|+drop|+gsm8k|+hellaswag|+humaneval|+mathvista|+mbpp|+mgsm|+mmmu|+pubmedqa|+race_h
Anthropic | Claude 3 Opus | 2024-02-29,wino_grande,eligible,A,1,88.5,1.0,https://www-cdn.anthropic.com/de8ba9b01c9ab7cbabf5c33b80b7bbc618857627/Model_Card_Claude_3.pdf,2024-03-04,,,,kevin,,,Anthropic,Claude 3 Opus,2024-02-29,Anthropic / Claude Opus,1,,,13,0.885,Winogrande,2019-07-24,+ai2d|+apps|+arc_challenge|+bbh|+chartqa|+docvqa|+drop|+gsm8k|+hellaswag|+humaneval|+mathvista|+mbpp|+mgsm|+mmmu|+pubmedqa|+race_h
Anthropic | Claude Opus 4 | 2025-05-22,aider_polyglot,eligible,G,0,,2.0,https://www.anthropic.com/news/claude-4,2025-05-22,,,,kevin,1.0,,Anthropic,Claude Opus 4,2025-05-22,Anthropic / Claude Opus,2,,Claude 3 Opus,24,72.0,Aider polyglot,2024-12-21,+aime|+mmmlu|+mmmu|+tau_bench|+terminal_bench
Anthropic | Claude Opus 4 | 2025-05-22,arc_agi,eligible,H,0,,2.0,https://www.anthropic.com/news/claude-4,2025-05-22,,,,kevin,1.0,,Anthropic,Claude Opus 4,2025-05-22,Anthropic / Claude Opus,2,,Claude 3 Opus,24,0.357,ARC-AGI,2019-11-05,+aime|+mmmlu|+mmmu|+tau_bench|+terminal_bench
Anthropic | Claude Opus 4 | 2025-05-22,arc_agi_2,eligible,H,0,,2.0,https://www.anthropic.com/news/claude-4,2025-05-22,,,,kevin,1.0,,Anthropic,Claude Opus 4,2025-05-22,Anthropic / Claude Opus,2,,Claude 3 Opus,24,0.0861,ARC-AGI-2,2025-03-24,+aime|+mmmlu|+mmmu|+tau_bench|+terminal_bench
Anthropic | Claude Opus 4 | 2025-05-22,cybench,eligible,C,1,22,2.0,https://www.anthropic.com/news/claude-4,2025-05-22,"22 of 39 public CTF challenges solved, subset and metric differ from the independent score",,,kevin,1.0,,Anthropic,Claude Opus 4,2025-05-22,Anthropic / Claude Opus,2,,Claude 3 Opus,24,0.38,Cybench,2024-08-15,+aime|+mmmlu|+mmmu|+tau_bench|+terminal_bench
Anthropic | Claude Opus 4 | 2025-05-22,enigma_eval,eligible,H,0,,2.0,https://www.anthropic.com/news/claude-4,2025-05-22,,,,kevin,1.0,,Anthropic,Claude Opus 4,2025-05-22,Anthropic / Claude Opus,2,,Claude 3 Opus,24,0.0557,enigma_eval,2025-02-13,+aime|+mmmlu|+mmmu|+tau_bench|+terminal_bench
Anthropic | Claude Opus 4 | 2025-05-22,fictionlivebench,eligible,H,0,,2.0,https://www.anthropic.com/news/claude-4,2025-05-22,,,,kevin,1.0,,Anthropic,Claude Opus 4,2025-05-22,Anthropic / Claude Opus,2,,Claude 3 Opus,24,0.375,Fiction.LiveBench,2025-02-21,+aime|+mmmlu|+mmmu|+tau_bench|+terminal_bench
Anthropic | Claude Opus 4 | 2025-05-22,forecastbench,eligible,H,0,,2.0,https://www.anthropic.com/news/claude-4,2025-05-22,,,,kevin,1.0,,Anthropic,Claude Opus 4,2025-05-22,Anthropic / Claude Opus,2,,Claude 3 Opus,24,61.1,forecastbench,2024-09-30,+aime|+mmmlu|+mmmu|+tau_bench|+terminal_bench
Anthropic | Claude Opus 4 | 2025-05-22,frontiermath,eligible,H,0,,2.0,https://www.anthropic.com/news/claude-4,2025-05-22,,,,kevin,1.0,,Anthropic,Claude Opus 4,2025-05-22,Anthropic / Claude Opus,2,,Claude 3 Opus,24,0.0448275862068965,FrontierMath-2025-02-28-Private,2025-02-28,+aime|+mmmlu|+mmmu|+tau_bench|+terminal_bench
Anthropic | Claude Opus 4 | 2025-05-22,geobench,eligible,H,0,,2.0,https://www.anthropic.com/news/claude-4,2025-05-22,,,,kevin,1.0,,Anthropic,Claude Opus 4,2025-05-22,Anthropic / Claude Opus,2,,Claude 3 Opus,24,2915.0,GeoBench,2025-03-01,+aime|+mmmlu|+mmmu|+tau_bench|+terminal_bench
Anthropic | Claude Opus 4 | 2025-05-22,gpqa_diamond,eligible,A,1,74.9,2.0,https://www.anthropic.com/news/claude-4,2025-05-22,,Claude 3 Opus,https://www-cdn.anthropic.com/de8ba9b01c9ab7cbabf5c33b80b7bbc618857627/Model_Card_Claude_3.pdf,kevin,1.0,,Anthropic,Claude Opus 4,2025-05-22,Anthropic / Claude Opus,2,Anthropic | Claude 3 Opus | 2024-02-29,Claude 3 Opus,24,0.7626262626262627,GPQA diamond,2023-11-20,+aime|+mmmlu|+mmmu|+tau_bench|+terminal_bench
Anthropic | Claude Opus 4 | 2025-05-22,hle,eligible,G,0,,2.0,https://www.anthropic.com/news/claude-4,2025-05-22,,,,kevin,1.0,,Anthropic,Claude Opus 4,2025-05-22,Anthropic / Claude Opus,2,,Claude 3 Opus,24,0.1072,HLE,2025-01-24,+aime|+mmmlu|+mmmu|+tau_bench|+terminal_bench
Anthropic | Claude Opus 4 | 2025-05-22,lech_mazur_writing,eligible,H,0,,2.0,https://www.anthropic.com/news/claude-4,2025-05-22,,,,kevin,1.0,,Anthropic,Claude Opus 4,2025-05-22,Anthropic / Claude Opus,2,,Claude 3 Opus,24,8.36,Lech Mazur Writing,2025-01-31,+aime|+mmmlu|+mmmu|+tau_bench|+terminal_bench
Anthropic | Claude Opus 4 | 2025-05-22,math_level_5,eligible,E,0,,2.0,https://www.anthropic.com/news/claude-4,2025-05-22,,Claude 3 Opus,https://www-cdn.anthropic.com/de8ba9b01c9ab7cbabf5c33b80b7bbc618857627/Model_Card_Claude_3.pdf,kevin,1.0,,Anthropic,Claude Opus 4,2025-05-22,Anthropic / Claude Opus,2,Anthropic | Claude 3 Opus | 2024-02-29,Claude 3 Opus,24,0.850453172205438,MATH level 5,2021-03-05,+aime|+mmmlu|+mmmu|+tau_bench|+terminal_bench
Anthropic | Claude Opus 4 | 2025-05-22,metr_time_horizons,eligible,G,0,,2.0,https://www.anthropic.com/news/claude-4,2025-05-22,,,,kevin,1.0,,Anthropic,Claude Opus 4,2025-05-22,Anthropic / Claude Opus,2,,Claude 3 Opus,24,100.366123,METR Time Horizons,2025-03-19,+aime|+mmmlu|+mmmu|+tau_bench|+terminal_bench
Anthropic | Claude Opus 4 | 2025-05-22,otis_mock_aime_2024_2025,eligible,H,0,,2.0,https://www.anthropic.com/news/claude-4,2025-05-22,,,,kevin,1.0,,Anthropic,Claude Opus 4,2025-05-22,Anthropic / Claude Opus,2,,Claude 3 Opus,24,0.6444444444444445,OTIS Mock AIME 2024-2025,2024-12-19,+aime|+mmmlu|+mmmu|+tau_bench|+terminal_bench
Anthropic | Claude Opus 4 | 2025-05-22,simplebench,eligible,H,0,,2.0,https://www.anthropic.com/news/claude-4,2025-05-22,,,,kevin,1.0,,Anthropic,Claude Opus 4,2025-05-22,Anthropic / Claude Opus,2,,Claude 3 Opus,24,0.588,SimpleBench,2024-10-31,+aime|+mmmlu|+mmmu|+tau_bench|+terminal_bench
Anthropic | Claude Opus 4 | 2025-05-22,swe_bench_verified,eligible,A,1,72.5,2.0,https://www.anthropic.com/news/claude-4,2025-05-22,,,,kevin,1.0,,Anthropic,Claude Opus 4,2025-05-22,Anthropic / Claude Opus,2,,Claude 3 Opus,24,0.7066115702479339,SWE-Bench verified,2024-08-13,+aime|+mmmlu|+mmmu|+tau_bench|+terminal_bench
Anthropic | Claude Opus 4 | 2025-05-22,vpct,eligible,H,0,,2.0,https://www.anthropic.com/news/claude-4,2025-05-22,,,,kevin,1.0,,Anthropic,Claude Opus 4,2025-05-22,Anthropic / Claude Opus,2,,Claude 3 Opus,24,0.38,VPCT,2025-01-30,+aime|+mmmlu|+mmmu|+tau_bench|+terminal_bench
Anthropic | Claude Opus 4 | 2025-05-22,weirdml,eligible,H,0,,2.0,https://www.anthropic.com/news/claude-4,2025-05-22,,,,kevin,1.0,,Anthropic,Claude Opus 4,2025-05-22,Anthropic / Claude Opus,2,,Claude 3 Opus,24,0.434,WeirdML,2025-01-16,+aime|+mmmlu|+mmmu|+tau_bench|+terminal_bench
Anthropic | Claude Opus 4.1 | 2025-08-05,ale_bench,eligible,H,0,,2.0,https://www.anthropic.com/news/claude-opus-4-1,2025-08-05,,,,kevin,1.0,,Anthropic,Claude Opus 4.1,2025-08-05,Anthropic / Claude Opus,3,,Claude Opus 4,23,674.77,ale_bench,2025-06-10,+aime_2025|+mmmlu|+mmmu|+tau_bench_airline|+tau_bench_retail
Anthropic | Claude Opus 4.1 | 2025-08-05,algotune,eligible,H,0,,2.0,https://www.anthropic.com/news/claude-opus-4-1,2025-08-05,,,,kevin,1.0,,Anthropic,Claude Opus 4.1,2025-08-05,Anthropic / Claude Opus,3,,Claude Opus 4,23,1.34,algotune,2025-07-19,+aime_2025|+mmmlu|+mmmu|+tau_bench_airline|+tau_bench_retail
Anthropic | Claude Opus 4.1 | 2025-08-05,cybench,eligible,C,1,18,2.0,https://www.anthropic.com/news/claude-opus-4-1,2025-08-05,"18 of a 35-challenge subset solved at pass@30, subset and metric differ from the independent score",Claude Opus 4,https://www.anthropic.com/news/claude-4,kevin,1.0,,Anthropic,Claude Opus 4.1,2025-08-05,Anthropic / Claude Opus,3,Anthropic | Claude Opus 4 | 2025-05-22,Claude Opus 4,23,0.42,Cybench,2024-08-15,+aime_2025|+mmmlu|+mmmu|+tau_bench_airline|+tau_bench_retail
Anthropic | Claude Opus 4.1 | 2025-08-05,deepresearchbench,eligible,H,0,,2.0,https://www.anthropic.com/news/claude-opus-4-1,2025-08-05,,,,kevin,1.0,,Anthropic,Claude Opus 4.1,2025-08-05,Anthropic / Claude Opus,3,,Claude Opus 4,23,0.497,DeepResearch Bench,2025-06-13,+aime_2025|+mmmlu|+mmmu|+tau_bench_airline|+tau_bench_retail
Anthropic | Claude Opus 4.1 | 2025-08-05,enigma_eval,eligible,H,0,,2.0,https://www.anthropic.com/news/claude-opus-4-1,2025-08-05,,,,kevin,1.0,,Anthropic,Claude Opus 4.1,2025-08-05,Anthropic / Claude Opus,3,,Claude Opus 4,23,0.071791,enigma_eval,2025-02-13,+aime_2025|+mmmlu|+mmmu|+tau_bench_airline|+tau_bench_retail
Anthropic | Claude Opus 4.1 | 2025-08-05,forecastbench,eligible,H,0,,2.0,https://www.anthropic.com/news/claude-opus-4-1,2025-08-05,,,,kevin,1.0,,Anthropic,Claude Opus 4.1,2025-08-05,Anthropic / Claude Opus,3,,Claude Opus 4,23,62.0,forecastbench,2024-09-30,+aime_2025|+mmmlu|+mmmu|+tau_bench_airline|+tau_bench_retail
Anthropic | Claude Opus 4.1 | 2025-08-05,frontiermath,eligible,G,0,,2.0,https://www.anthropic.com/news/claude-opus-4-1,2025-08-05,,,,kevin,1.0,,Anthropic,Claude Opus 4.1,2025-08-05,Anthropic / Claude Opus,3,,Claude Opus 4,23,0.0724137931034482,FrontierMath-2025-02-28-Private,2025-02-28,+aime_2025|+mmmlu|+mmmu|+tau_bench_airline|+tau_bench_retail
Anthropic | Claude Opus 4.1 | 2025-08-05,frontiermath_tier_4,eligible,H,0,,2.0,https://www.anthropic.com/news/claude-opus-4-1,2025-08-05,,,,kevin,1.0,,Anthropic,Claude Opus 4.1,2025-08-05,Anthropic / Claude Opus,3,,Claude Opus 4,23,0.0416666666666666,FrontierMath-Tier-4-2025-07-01-Private,2025-07-01,+aime_2025|+mmmlu|+mmmu|+tau_bench_airline|+tau_bench_retail
Anthropic | Claude Opus 4.1 | 2025-08-05,gpqa_diamond,eligible,A,1,80.9,2.0,https://www.anthropic.com/news/claude-opus-4-1,2025-08-05,,Claude Opus 4,https://www.anthropic.com/news/claude-4,kevin,1.0,,Anthropic,Claude Opus 4.1,2025-08-05,Anthropic / Claude Opus,3,Anthropic | Claude Opus 4 | 2025-05-22,Claude Opus 4,23,0.7727272727272727,GPQA diamond,2023-11-20,+aime_2025|+mmmlu|+mmmu|+tau_bench_airline|+tau_bench_retail
Anthropic | Claude Opus 4.1 | 2025-08-05,hle,eligible,G,0,,2.0,https://www.anthropic.com/news/claude-opus-4-1,2025-08-05,,,,kevin,1.0,,Anthropic,Claude Opus 4.1,2025-08-05,Anthropic / Claude Opus,3,,Claude Opus 4,23,0.1152,HLE,2025-01-24,+aime_2025|+mmmlu|+mmmu|+tau_bench_airline|+tau_bench_retail
Anthropic | Claude Opus 4.1 | 2025-08-05,lech_mazur_writing,eligible,G,0,,2.0,https://www.anthropic.com/news/claude-opus-4-1,2025-08-05,,,,kevin,1.0,,Anthropic,Claude Opus 4.1,2025-08-05,Anthropic / Claude Opus,3,,Claude Opus 4,23,8.47,Lech Mazur Writing,2025-01-31,+aime_2025|+mmmlu|+mmmu|+tau_bench_airline|+tau_bench_retail
Anthropic | Claude Opus 4.1 | 2025-08-05,metr_time_horizons,eligible,H,0,,2.0,https://www.anthropic.com/news/claude-opus-4-1,2025-08-05,,,,kevin,1.0,,Anthropic,Claude Opus 4.1,2025-08-05,Anthropic / Claude Opus,3,,Claude Opus 4,23,113.68507,METR Time Horizons,2025-03-19,+aime_2025|+mmmlu|+mmmu|+tau_bench_airline|+tau_bench_retail
Anthropic | Claude Opus 4.1 | 2025-08-05,otis_mock_aime_2024_2025,eligible,H,0,,2.0,https://www.anthropic.com/news/claude-opus-4-1,2025-08-05,,,,kevin,1.0,,Anthropic,Claude Opus 4.1,2025-08-05,Anthropic / Claude Opus,3,,Claude Opus 4,23,0.6888888888888889,OTIS Mock AIME 2024-2025,2024-12-19,+aime_2025|+mmmlu|+mmmu|+tau_bench_airline|+tau_bench_retail
Anthropic | Claude Opus 4.1 | 2025-08-05,simplebench,eligible,H,0,,2.0,https://www.anthropic.com/news/claude-opus-4-1,2025-08-05,,,,kevin,1.0,,Anthropic,Claude Opus 4.1,2025-08-05,Anthropic / Claude Opus,3,,Claude Opus 4,23,0.6,SimpleBench,2024-10-31,+aime_2025|+mmmlu|+mmmu|+tau_bench_airline|+tau_bench_retail
Anthropic | Claude Opus 4.1 | 2025-08-05,swe_bench_verified,eligible,A,1,74.5,2.0,https://www.anthropic.com/news/claude-opus-4-1,2025-08-05,,Claude Opus 4,https://www.anthropic.com/news/claude-4,kevin,1.0,,Anthropic,Claude Opus 4.1,2025-08-05,Anthropic / Claude Opus,3,Anthropic | Claude Opus 4 | 2025-05-22,Claude Opus 4,23,0.7334710743801653,SWE-Bench verified,2024-08-13,+aime_2025|+mmmlu|+mmmu|+tau_bench_airline|+tau_bench_retail
Anthropic | Claude Opus 4.1 | 2025-08-05,terminalbench,eligible,A,1,43.3,2.0,https://www.anthropic.com/news/claude-opus-4-1,2025-08-05,,,,kevin,1.0,,Anthropic,Claude Opus 4.1,2025-08-05,Anthropic / Claude Opus,3,,Claude Opus 4,23,0.38,Terminal Bench,2025-05-19,+aime_2025|+mmmlu|+mmmu|+tau_bench_airline|+tau_bench_retail
Anthropic | Claude Opus 4.1 | 2025-08-05,vpct,eligible,H,0,,2.0,https://www.anthropic.com/news/claude-opus-4-1,2025-08-05,,,,kevin,1.0,,Anthropic,Claude Opus 4.1,2025-08-05,Anthropic / Claude Opus,3,,Claude Opus 4,23,0.35,VPCT,2025-01-30,+aime_2025|+mmmlu|+mmmu|+tau_bench_airline|+tau_bench_retail
Anthropic | Claude Opus 4.1 | 2025-08-05,webdev_arena,eligible,H,0,,2.0,https://www.anthropic.com/news/claude-opus-4-1,2025-08-05,,,,kevin,1.0,,Anthropic,Claude Opus 4.1,2025-08-05,Anthropic / Claude Opus,3,,Claude Opus 4,23,1386.0,webdev_arena,2024-12-10,+aime_2025|+mmmlu|+mmmu|+tau_bench_airline|+tau_bench_retail
Anthropic | Claude Opus 4.1 | 2025-08-05,weirdml,eligible,H,0,,2.0,https://www.anthropic.com/news/claude-opus-4-1,2025-08-05,,,,kevin,1.0,,Anthropic,Claude Opus 4.1,2025-08-05,Anthropic / Claude Opus,3,,Claude Opus 4,23,0.4276,WeirdML,2025-01-16,+aime_2025|+mmmlu|+mmmu|+tau_bench_airline|+tau_bench_retail
Anthropic | Claude Opus 4.5 | 2025-11-24,ale_bench,eligible,H,0,,2.0,https://www.anthropic.com/news/claude-opus-4-5,2025-11-24,,,,kevin,1.0,,Anthropic,Claude Opus 4.5,2025-11-24,Anthropic / Claude Opus,4,,Claude Opus 4.1,33,1025.38,ale_bench,2025-06-10,+mcp_atlas|+mmmlu|+mmmu|+tau2_bench_retail|+tau2_bench_telecom
Anthropic | Claude Opus 4.5 | 2025-11-24,algotune,eligible,H,0,,2.0,https://www.anthropic.com/news/claude-opus-4-5,2025-11-24,,,,kevin,1.0,,Anthropic,Claude Opus 4.5,2025-11-24,Anthropic / Claude Opus,4,,Claude Opus 4.1,33,1.77,algotune,2025-07-19,+mcp_atlas|+mmmlu|+mmmu|+tau2_bench_retail|+tau2_bench_telecom
Anthropic | Claude Opus 4.5 | 2025-11-24,arc_agi,eligible,G,0,,2.0,https://www.anthropic.com/news/claude-opus-4-5,2025-11-24,,,,kevin,1.0,,Anthropic,Claude Opus 4.5,2025-11-24,Anthropic / Claude Opus,4,,Claude Opus 4.1,33,0.8,ARC-AGI,2019-11-05,+mcp_atlas|+mmmlu|+mmmu|+tau2_bench_retail|+tau2_bench_telecom
Anthropic | Claude Opus 4.5 | 2025-11-24,arc_agi_2,eligible,A,1,37.6,2.0,https://www.anthropic.com/news/claude-opus-4-5,2025-11-24,,,,kevin,1.0,,Anthropic,Claude Opus 4.5,2025-11-24,Anthropic / Claude Opus,4,,Claude Opus 4.1,33,0.3764,ARC-AGI-2,2025-03-24,+mcp_atlas|+mmmlu|+mmmu|+tau2_bench_retail|+tau2_bench_telecom
Anthropic | Claude Opus 4.5 | 2025-11-24,balrog,eligible,H,0,,2.0,https://www.anthropic.com/news/claude-opus-4-5,2025-11-24,,,,kevin,1.0,,Anthropic,Claude Opus 4.5,2025-11-24,Anthropic / Claude Opus,4,,Claude Opus 4.1,33,0.435,Balrog,2024-11-20,+mcp_atlas|+mmmlu|+mmmu|+tau2_bench_retail|+tau2_bench_telecom
Anthropic | Claude Opus 4.5 | 2025-11-24,cybench,eligible,C,1,0.82,2.0,https://www.anthropic.com/news/claude-opus-4-5,2025-11-24,"0.82 average pass@1 on the RSP subset, metric differs from the independent score",Claude Opus 4.1,https://www.anthropic.com/news/claude-opus-4-1,kevin,1.0,,Anthropic,Claude Opus 4.5,2025-11-24,Anthropic / Claude Opus,4,Anthropic | Claude Opus 4.1 | 2025-08-05,Claude Opus 4.1,33,0.82,Cybench,2024-08-15,+mcp_atlas|+mmmlu|+mmmu|+tau2_bench_retail|+tau2_bench_telecom
Anthropic | Claude Opus 4.5 | 2025-11-24,enigma_eval,eligible,H,0,,2.0,https://www.anthropic.com/news/claude-opus-4-5,2025-11-24,,,,kevin,1.0,,Anthropic,Claude Opus 4.5,2025-11-24,Anthropic / Claude Opus,4,,Claude Opus 4.1,33,0.1191,enigma_eval,2025-02-13,+mcp_atlas|+mmmlu|+mmmu|+tau2_bench_retail|+tau2_bench_telecom
Anthropic | Claude Opus 4.5 | 2025-11-24,forecastbench,eligible,H,0,,2.0,https://www.anthropic.com/news/claude-opus-4-5,2025-11-24,,,,kevin,1.0,,Anthropic,Claude Opus 4.5,2025-11-24,Anthropic / Claude Opus,4,,Claude Opus 4.1,33,60.7,forecastbench,2024-09-30,+mcp_atlas|+mmmlu|+mmmu|+tau2_bench_retail|+tau2_bench_telecom
Anthropic | Claude Opus 4.5 | 2025-11-24,frontiermath,eligible,G,0,,2.0,https://www.anthropic.com/news/claude-opus-4-5,2025-11-24,,,,kevin,1.0,,Anthropic,Claude Opus 4.5,2025-11-24,Anthropic / Claude Opus,4,,Claude Opus 4.1,33,0.2068965517241379,FrontierMath-2025-02-28-Private,2025-02-28,+mcp_atlas|+mmmlu|+mmmu|+tau2_bench_retail|+tau2_bench_telecom
Anthropic | Claude Opus 4.5 | 2025-11-24,frontiermath_tier_4,eligible,G,0,,2.0,https://www.anthropic.com/news/claude-opus-4-5,2025-11-24,,,,kevin,1.0,,Anthropic,Claude Opus 4.5,2025-11-24,Anthropic / Claude Opus,4,,Claude Opus 4.1,33,0.0416666666666666,FrontierMath-Tier-4-2025-07-01-Private,2025-07-01,+mcp_atlas|+mmmlu|+mmmu|+tau2_bench_retail|+tau2_bench_telecom
Anthropic | Claude Opus 4.5 | 2025-11-24,gdpval,eligible,G,0,,2.0,https://www.anthropic.com/news/claude-opus-4-5,2025-11-24,,,,kevin,1.0,,Anthropic,Claude Opus 4.5,2025-11-24,Anthropic / Claude Opus,4,,Claude Opus 4.1,33,0.455,GDPval,2025-09-25,+mcp_atlas|+mmmlu|+mmmu|+tau2_bench_retail|+tau2_bench_telecom
Anthropic | Claude Opus 4.5 | 2025-11-24,geobench,eligible,H,0,,2.0,https://www.anthropic.com/news/claude-opus-4-5,2025-11-24,,,,kevin,1.0,,Anthropic,Claude Opus 4.5,2025-11-24,Anthropic / Claude Opus,4,,Claude Opus 4.1,33,3877.0,GeoBench,2025-03-01,+mcp_atlas|+mmmlu|+mmmu|+tau2_bench_retail|+tau2_bench_telecom
